,rewards
0,0.0
1,10.555026968302005
2,10.711465803280742
3,10.636694720281893
4,10.79900113885368
5,0.7732647121217535
6,10.736306042562415
7,10.736227718715211
8,10.781322931464254
9,10.798813731602433
10,10.723812302895224
11,10.798598371317526
12,10.699149413876198
13,10.748249174549692
14,10.699276980058245
15,10.682708342454145
16,10.736239817766126
17,10.599184184583434
18,10.673873958970065
19,10.763251809489432
20,0.7359167568186828
21,10.81061657693922
22,10.58321166671377
23,10.721658309718036
24,10.748885784494586
25,10.624304674449858
26,10.648384008463525
27,10.676140809288887
28,10.665662082479784
29,0.7116623303735057
30,10.898386364858117
31,10.63645283915604
32,0.6712916678174218
33,0.6736094729785569
34,0.6985272585920791
35,0.7541451216469096
36,0.7277593758166829
37,0.5186643958019345
38,10.676238505653815
39,0.6007574194066903
40,0.6260629654522591
41,10.67384599361351
42,10.5491535977544
43,0.6239926954765653
44,10.599168360603674
45,0.6072457751621533
46,0.6013127697802467
47,10.536641517215518
48,10.673857421305863
49,0.586494403597532
50,0.6008318534134063
51,0.5484065602212276
52,10.586860645088757
53,0.6005800062211633
54,10.509312641578584
55,10.536574950970248
56,0.6238797401564137
57,10.526378962477791
58,10.49941377277248
59,0.5632123606802588
60,0.5251693900257102
61,0.5188372885555219
62,10.563923851124015
63,0.5626209379070144
64,0.5556785271347933
65,0.7350950940661085
66,0.6371498176140805
67,10.773609367603724
68,10.57339216983523
69,10.78132472268743
70,10.74884806172458
71,10.861081175093888
72,0.8480923814292454
73,10.671552179375936
74,10.798504757472754
75,10.599116966912986
76,10.773749141416033
77,10.711550540494446
78,10.724183388146814
79,10.896370838851123
80,10.82236122275611
81,10.723719701964422
82,10.791464547420501
83,10.87299655215579
84,10.724017832457973
85,0.7509044398433047
86,10.736248648050191
87,10.684020399593555
88,10.848613941775362
89,0.8103707259873013
90,10.741436247532134
91,10.699112755397554
92,10.773272808751207
93,10.736567633608079
94,10.57141516003646
95,10.948299171182953
96,10.774301032856359
97,10.749000408073076
98,0.8102200656011593
99,10.848730416471021
100,10.62491320550656
101,6.182508934430256
102,-5.015105608722552
103,1.833419059076757
104,-1.56243195785032
105,2.796471070750693
106,-2.008136963019963
107,3.1821990100917397
108,-0.6915623870180738
109,1.649622346142686
110,-0.5234623434993004
111,6.228747376245895
112,8.360005375440375
113,2.1543759457216147
114,3.059519024046871
115,-6.636295416285539
116,-15.342649460032835
117,-16.98916201138306
118,1.7527486205382719
119,5.4622315520562505
120,0.3245072242644209
121,-13.38343304819984
122,3.520348844454764
123,6.1649239871961115
124,0.9327320065836275
125,0.7872298315010156
126,8.488778056770531
127,5.716171459943716
128,4.327625026718738
129,8.578986247095605
130,3.715485521621118
131,4.63362792893843
132,2.4619057106885833
133,3.7467312176837373
134,1.3876545832787848
135,9.099813157823608
136,5.559358889635803
