,rewards
0,0.0
1,0.833135940213002
2,10.703376788919368
3,0.7919071716715966
4,0.8278105779858402
5,10.660983633563184
6,10.499480981116731
7,10.686146422601293
8,10.479510353136469
9,10.69847351532679
10,0.7625165857530912
11,10.47460651321669
12,10.748065476068163
13,10.574188362068925
14,10.636631397921887
15,10.54438570584869
16,10.760670007431417
17,10.748039011607434
18,10.750740552333234
19,10.661066434672804
20,10.735752165835958
21,10.748080949766402
22,10.499450037921982
23,10.581705397826893
24,10.660972267982553
25,10.648770535249238
26,10.4995230292242
27,10.546728594758708
28,10.49955456763256
29,10.68607538363243
30,10.489283115132398
31,10.648556803225645
32,10.411985461868332
33,10.675719084140107
34,10.67374469652098
35,10.672916225125165
36,10.656284028864537
37,0.724941235769572
38,0.7623101232566396
39,10.489473043127509
40,0.6881651169085123
41,0.6731364168270298
42,0.6353280513131718
43,10.703381126046045
44,0.7622635238191089
45,0.6881135523207486
46,0.6726324353773303
47,0.6357785490072128
48,10.524296541783912
49,10.529177743471344
50,0.7474443481428598
51,10.688902418910606
52,10.524060759900271
53,10.566339973965096
54,0.597985886087768
55,10.685412187896452
56,0.6132266071501108
57,10.604023858156534
58,10.753224674535451
59,0.46348360411215533
60,10.524405303869257
61,10.54905879887895
62,10.748287570373638
63,10.750685168571618
64,10.711319320165558
65,10.698379056353422
66,10.636836622850764
67,10.604205009455017
68,10.674146421008569
69,10.698716647595736
70,10.748803768117
71,10.71131788181682
72,10.72330963524266
73,10.685805278648687
74,10.561809024200135
75,10.574162451213832
76,10.748749855927295
77,10.711117570690082
78,10.537152274961974
79,10.586474915697409
80,10.599580484428447
81,10.711231039903932
82,10.599257819157652
83,10.661568090969864
84,10.587031588191024
85,10.731109963841023
86,10.723825650780425
87,10.698877794197985
88,10.748560224999528
89,10.586766517742253
90,10.748690391937476
91,10.698974093885491
92,10.758547605613053
93,10.611797141942775
94,10.549429268868238
95,10.624235343917968
96,10.735457137895414
97,10.71113625699671
98,10.56205318956261
99,10.599093729616456
100,10.748538540481036
101,-5.04064166852495
102,-1.6108680192782394
103,-31.24045688621012
104,1.2521217054137264
105,5.425845833453598
106,4.095705181062814
107,7.360988013821629
108,9.42592554102942
109,-3.880581036612771
110,4.593749342322278
111,-35.93963242400201
112,9.233358517938523
113,-5.2619204146006755
114,5.278931697651608
115,0.5622762299921824
116,5.031373757848131
117,1.629462566517569
118,6.534546494335727
119,7.5665556884074885
120,8.974055297134758
121,9.862097425489933
122,9.84407999762639
123,9.351288019294685
124,10.16337675903339
125,3.503045676365656
126,6.3427436368391055
127,9.145943096199762
128,4.481149433101706
129,5.904979485329473
130,9.280559802090574
131,6.2447203751649445
132,5.533340487148774
133,9.710954891416234
134,9.673236030916563
135,10.459294504550934
136,9.036728041593655
137,9.285283163037013
138,9.867490885679556
139,4.072805474704806
140,8.966466770367461
141,10.465074635589387
142,7.7989899910344
143,9.611275569543993
144,6.652209912706384
145,4.6095673477288415
146,6.393769043474743
147,10.165569314715059
148,9.688230502583009
149,7.6165970192151295
150,5.542417841098473
151,6.964790463812872
152,2.249800510492369
153,-4.091239246374792
154,9.066754106868235
155,11.139588875816562
156,10.017299570037817
157,8.362962503647333
158,4.195123536182615
159,9.814028916056312
160,9.593120417997854
161,4.877043366455479
162,5.857348649734092
163,4.476573630041817
164,6.27264335598334
165,8.344756353059294
166,1.9278828289484657
167,0.28358144115860107
168,10.204031504042808
169,8.292022170388604
170,9.389185240950754
171,1.99650866639033
172,7.279913852440421
173,3.667464351495391
174,6.947333320927874
175,7.402919106249733
176,-2.050558607373045
177,9.40189341775475
178,7.12427937522585
179,10.858930447880377
180,8.2417614001408
