,rewards
0,0.0
1,-3.5638666967180512
2,-10.385047130733987
3,-8.181308187129119
4,-8.798894876591081
5,-0.17074368094933767
6,-14.002408175718868
7,-25.309906781287673
8,-7.024252390227195
9,1.7661400130019693
10,-7.351788227252586
11,-0.28966999673631655
12,-9.13693728467207
13,-7.223624695639003
14,-1.8779644298197553
15,-14.832724267525641
16,2.2301923537985573
17,1.8879865674761938
18,-2.681088498966764
19,3.9855424986029515
20,6.379751109636624
21,5.616187621047689
22,-3.0550762067808233
23,5.762672813347173
24,3.000983917820257
25,2.587310793711894
26,5.194277465410324
27,3.167465267050165
28,-12.94493915565065
29,1.5814219038634878
30,5.7824216841167075
31,-0.9481538612569764
32,0.8444978298367314
33,-21.460618799913895
34,-9.557250885212682
35,3.174403100045172
36,-24.230799732299825
37,-9.252405768704493
38,5.676411992915657
39,3.6531147809097737
40,6.121773727627084
41,-2.9833497996413243
42,-2.947400094892057
43,-6.802640455983466
44,3.361375510995008
45,6.5211815880725155
46,-2.8563150033742915
47,-8.204639883837881
48,-0.3455540807375357
49,4.574714634948579
50,6.094869812242234
51,3.2924671139603108
52,3.923185705681239
53,-4.658949586548916
54,1.597633575265057
55,2.7419580166945208
56,2.5859919696175693
57,-1.4738717636155503
58,3.6283470503608806
59,5.135751187277013
60,-2.0624346307270027
61,0.5254106875340785
62,-1.3436845485028321
63,2.7808411361681484
64,-2.2060037751726753
65,1.9303251888620974
66,-11.777746918960384
67,4.470490829137123
68,-1.220394649430423
69,5.7354747360703895
70,4.502504256562022
71,2.6257469373238536
72,1.564732961358053
73,-9.196146517038368
74,6.56502377119749
75,3.727649951067895
76,3.7266835704336385
77,3.763726070645843
78,-4.394739270741006
79,3.3755642020355667
80,1.7646482208415986
81,4.120322252490955
82,3.534713738471374
83,2.3490335001745244
84,3.284626417697382
85,2.8483668955835837
86,-1.2275515611215368
87,-1.776103616954238
88,6.660066042810207
89,1.396019071339916
90,-0.5811615384879065
91,-5.606977971127744
92,5.808107778367449
93,4.165575684899951
94,-4.351307709585848
95,4.923212816694985
96,5.821086734234261
97,4.781778108538488
98,5.055925909757787
99,2.281643878774224
100,7.205029798961258
101,-4.084665319826412
102,-0.16583347615200772
103,-4.995484849699222
104,-1.2678715572375001
105,-19.396600166468275
106,-1.1460138100884212
107,-1.234792989854368
108,-1.851973711979582
109,-2.5067823144529324
110,-5.251990592877604
111,4.8207366043038045
112,0.42506892949277386
113,-6.229629683665355
114,-5.057879566037867
115,-23.545275730403617
116,2.273932426331588
117,-1.862263998825492
118,-10.442020754156943
119,4.644964772102672
120,1.603747210200007
121,-0.4236130365218784
122,-18.53987856975988
123,0.5264639767873458
124,-6.948753082147107
125,-6.045863221060253
126,-12.143486628658616
127,-9.880063728990612
128,-1.5150941793391954
129,-16.449062149056886
130,-0.3399285088356372
131,-3.2649353380764357
132,-7.769754166343487
133,-6.874501482498168
134,2.1316387795442004
135,6.148066699820548
136,-6.361927158498299
137,3.2860721115575915
138,-0.04230700627837258
139,-1.1760398879940368
140,0.6066488149877491
141,-6.995206092157449
142,-4.351335777529094
143,-0.9862813786431932
144,-1.6793030252576493
145,4.754749899746669
146,-0.2361620408255387
147,1.3810853774021439
148,-0.7973616411948239
149,-11.97775357706677
150,2.8367313444083626
151,1.492308903002776
152,0.28089971916819323
153,-2.1668617819957987
154,-9.465639874409801
155,5.128766621194869
156,-12.220400678519733
157,2.461695712822708
158,0.44174810996470004
159,1.9169325407080233
160,1.6050142084879422
161,2.5195085048820935
162,6.072790282408623
163,2.7622144158017656
164,-7.120959999430415
