,rewards
120,8.924767964423381
121,-5.166554326089262
122,5.639015101490442
123,5.709290990006242
124,6.12121626007079
125,-15.074799366606937
126,1.2533180140759512
127,-23.00350885806302
128,-2.388509296890472
129,-7.506310230425511
130,-2.293449806926377
131,5.859167146968369
132,2.779050999917599
133,-12.161262746780308
134,-18.81212559779322
135,-14.071551147162012
136,-8.87315634401449
137,-7.46399647447916
138,8.100093103667101
139,-12.94504070069816
140,3.000965346628087
141,6.972041849916108
142,5.93263550253467
143,-11.922584909614082
144,-6.843353212365901
145,0.9687239353557668
146,-2.1233046292531803
147,5.437644887893008
148,-19.167845497065997
149,-1.6626973532081806
150,-1.5901278434545745
151,0.34126138519348004
152,7.289133901087578
153,8.072449691044227
154,11.325902865827382
155,4.93094591586668
156,6.557873307893099
157,-2.5432869319218927
158,3.1314683597554716
159,-12.989577786297062
160,8.28762769801465
161,2.095083211006129
162,6.358273058368608
163,-5.201160362017008
164,8.259639938519204
165,7.650775970401654
166,2.2832114631951725
167,-0.16361108704783334
168,4.124387240756412
169,6.013335412463997
170,8.189732362514166
171,11.408120144792859
172,0.4690052313429369
173,-2.4117308564362503
174,8.864656487343177
175,8.40758457779144
176,6.359863744935977
177,-31.07842694792813
178,9.137998935924946
179,-5.462390945804943
180,0.7616048110679525
181,5.001018566351085
182,-22.212821135534444
183,8.636378900615272
184,-20.77380369509911
185,2.0218645540178812
186,-5.7845826017853685
187,3.9446848207121157
188,-2.9266305281998974
189,3.8179500083228697
190,-9.740844805876502
191,11.359657623974154
192,4.660101643903293
193,2.3297878375668173
194,1.449162827052474
195,8.63617029503281
196,-3.321569930075441
197,11.590802586098922
198,8.521082539751752
199,1.1537621524097865
200,6.367730195521084
201,11.127763802770255
202,9.904700609425506
203,11.301277752552013
204,3.7498344464620192
205,9.744121108128834
206,11.21811396348224
207,10.970614401977045
208,3.388992346535633
209,0.026581696852543857
210,11.277773246497627
211,11.367528518973664
212,2.0900331096509577
213,2.857089383505963
214,6.487838162431373
215,9.949085708469527
216,9.443293527241105
217,9.695660304763432
218,11.30869105230463
219,8.09151128268623
220,11.252421719695683
221,11.143073211757857
222,9.705250418935359
223,-10.556911261472237
224,8.162987794228586
225,9.198123724135018
226,7.7634524203412685
227,-2.6519361930111884
228,8.159025771503082
229,11.457983920795964
230,11.283781346095912
231,10.59126901360902
232,9.425003080306793
233,11.43114934453597
234,-0.014547242785074133
235,8.747082880941912
236,9.873033794125153
237,8.31240256075657
238,6.336292620398107
239,9.929796410525453
240,9.177089297978112
241,-10.70084120884694
242,11.403446450895533
243,2.528948154215593
244,5.633402063763702
245,-0.04545598442618726
246,2.3907373658470714
247,-3.4595202782878847
248,11.223964879521473
249,3.0280113100749864
250,6.268687712907711
251,-2.2132914451351855
252,0.05423293322036571
253,-2.4886475894124143
254,-14.65676872518835
255,1.3660281797420701
256,10.051517950399917
257,8.65855487949398
258,0.902268833734567
259,11.176405944324046
260,10.050545816616895
261,4.731764856163084
262,7.077832955409121
263,9.356539719909897
264,10.080483955006175
265,-0.16206404330606894
266,7.186355148369897
267,11.279372290520035
268,11.10735132717369
269,8.482034562349344
270,-1.6235702920815545
271,9.342958308626919
272,11.341401589244665
273,7.914915930147739
274,2.5339799836017756
275,10.440725046536345
276,10.097309134498852
277,11.243456159325985
278,2.6298031613896313
279,4.314885104912667
280,10.748165303803246
281,10.119796257271252
282,0.35124974246328655
283,8.864909133676948
284,4.067976134627569
285,-5.927910732155016
286,10.569706032468048
287,-4.399531840234323
288,2.7638039545602613
289,-12.864306839280326
290,2.524029668532754
291,10.535402196732415
292,1.3992165422094942
293,-0.27769899254692376
294,7.990291855747642
295,6.062069508126246
296,3.8801852961635106
297,3.3830326697887765
298,9.828473107330753
299,6.4548867954626
300,4.320012381721036
301,8.327691453340707
302,6.672961182685019
303,-7.005530051209245
304,9.116622115420894
305,-29.51306713118851
306,-1.3695170214811974
